"id","course_id","module_id","chapter_name","chapter_description","added_date","modified_date","status"
"6876","148","854","Sample documents","<p>Sample code of conduct for brokers&nbsp;<br />
Sample code of conduct for portfolio managers</p>","2021-07-24 04:40:05",NULL,"A"
"6877","148","855","VIDEO - What is delisting",,"2021-07-24 04:40:27",NULL,"A"
"6878","148","855","VIDEO - What is voluntary delisting",,"2021-07-24 04:40:31",NULL,"A"
"6879","148","855","VIDEO - What is compulsory delisting",,"2021-07-24 04:40:46",NULL,"A"
"6880","148","855","VIDEO - What is minimum public shareholding",,"2021-07-24 04:40:55",NULL,"A"
"6881","148","855","VIDEO - What are the consequences if the MPS falls below the prescribed level?",,"2021-07-24 04:40:59",NULL,"A"
"6882","148","855","VIDEO - What is reverse book building?",,"2021-07-24 04:41:06",NULL,"A"
"6883","148","855","VIDEO - What are the eligibility requirements for delisting?",,"2021-07-24 04:41:19",NULL,"A"
"6884","148","855","VIDEO - Can you apply for exemption from applicability of delisting regulations?",,"2021-07-24 04:41:29",NULL,"A"
"6885","148","855","How to voluntarily delist your securities from stock exchanges?","<p>How to voluntarily delist from one of many stock exchanges?<br />
When can you delist from all stock exchanges?<br />
How to provide an exit opportunity to shareholders and fix the price under the delisting regulations?</p>","2021-07-24 04:41:49",NULL,"A"
"6886","148","855","What to do if a stock exchange compulsorily delists your shares?","<p>How to deal with minimum public shareholding falling below prescribed limit<br />
Can a reduction of the share capital result in increasing MPS and circumventing delisting regulations?<br />
How to respond to the stock exchange upon its decision to delist<br />
Filing an appeal before the SAT</p>","2021-07-24 04:42:07",NULL,"A"
"6887","148","855","Checklist","<p>Step chart for delisting from all recognised stock exchanges</p>","2021-07-24 04:42:28",NULL,"A"
"6888","148","856","VIDEO - What is a Show Cause Notice?",,"2021-07-24 04:42:49",NULL,"A"
"6889","148","856","VIDEO - What documents should you ask to inspect on receiving a SCN?",,"2021-07-24 04:42:54",NULL,"A"
"6890","148","856","VIDEO - What to do if SEBI denies inspection of documents?",,"2021-07-24 04:43:02",NULL,"A"
"6891","148","856","VIDEO - What is a settlement?",,"2021-07-24 04:43:09",NULL,"A"
"6892","148","856","VIDEO - Does entering into a settlement means that the violations have been condoned?",,"2021-07-24 04:43:22",NULL,"A"
"6893","148","856","VIDEO - How much penalty can be levied by SEBI?",,"2021-07-24 04:43:35",NULL,"A"
"6894","148","856","VIDEO - How is the settlement amount paid?",,"2021-07-24 04:43:43",NULL,"A"
"6895","148","856","What to do when you receive a Show Cause Notice (SCN) from SEBI","<p>What is a show cause notice?<br />
What are the sources on the basis of which SEBI issues a show cause notice?<br />
Don&rsquo;t panic - it&#39;s an alleged violation, not a prosecution.<br />
Ask for inspection of the documents / information<br />
Checking the facts as alleged in the SCN internally<br />
Correcting internal systems as required</p>","2021-07-24 04:44:04",NULL,"A"
"6896","148","856","How to draft a reply to a Show Cause Notice received from SEBI","<p>Why is it necessary to send a response to a legal notice?<br />
How to deny the facts alleged in the notice<br />
How to establish that there was no violation of SEBI regulations<br />
Documents which should be attached in the response<br />
Alternative remedies which can be proposed if a mistake has occurred<br />
Common mistakes<br />
Checklist of items to be included<br />
How to draft a response to the legal notice</p>","2021-07-24 04:44:25",NULL,"A"
"6897","148","856","What should you take care of while appearing at a hearing before the SEBI / Adjudicating Officer","<p>Do not miss the hearing<br />
If you have difficulties in appearing, communicate immediately as you receive a hearing notice<br />
Can you challenge a hearing notice if there is a nominal gap between the date of notice and date of hearing?<br />
How to authorize your representative<br />
Be thoroughly aware of the facts and figures<br />
Keep your objective in mind - do you want to settle?<br />
Ex-parte orders and how to avoid them</p>","2021-07-24 04:44:43",NULL,"A"
"6898","148","856","How to arrive at a settlement in the proceedings before the SEBI / Adjudicating Officer","<p>In what matters can a settlement be accepted by SEBI?<br />
Does settlement mean that the alleged violator will not be prosecuted?<br />
Matters in which filing a consent form for settlement is not beneficial to noticee<br />
How to file the consent form for settlement?</p>","2021-07-24 04:45:03",NULL,"A"
"6899","148","856","How to file an intervention application before SEBI","<p>What is an intervention application?<br />
Who can file an intervention application?</p>","2021-07-24 04:45:20",NULL,"A"
"6900","148","856","Sample documents","<p>Draft reply to a show cause notice - front running<br />
Draft reply to a show cause notice - insider trading<br />
Consent form for settlement<br />
Intervention application</p>","2021-07-24 04:45:34",NULL,"A"
"6901","148","857","VIDEO - What is the Securities Appellate Tribunal?",,"2021-07-24 04:45:57",NULL,"A"
"6902","148","857","VIDEO - Against whose orders does the SAT have jurisdiction?",,"2021-07-24 04:46:09",NULL,"A"
"6903","148","857","VIDEO - Are circulars issued by SEBI appellable before SAT?",,"2021-07-24 04:46:22",NULL,"A"
"6904","148","857","SAT - Constitution and jurisdiction","<p>Legal basis for existence of SAT<br />
Composition of SAT<br />
Jurisdiction - Geographical and relating to matters<br />
How to get on the panel of advocates for SEBI and stock exchanges</p>","2021-07-24 04:46:43",NULL,"A"
"6905","148","857","Which orders of SEBI and stock exchanges are most contested before the SAT and the strategies to deal with such orders","<p>Penalty for failure to disclose<br />
Non compliance with regulations relating to offering exit opportunity, fixing of an exit price under takeover/delisting<br />
Unfair/fraudulent trade practice under the PFUTP / individual intermediaries regulations<br />
Refusal to list / delist / provide no objection / imposing penalty by stock exchanges</p>","2021-07-24 04:47:24",NULL,"A"
"6906","148","858","VIDEO - Who can represent employers / clients before SAT?",,"2021-07-24 04:48:00",NULL,"A"
"6907","148","858","VIDEO - What is the cost of filing appeals before SAT?",,"2021-07-24 04:48:09",NULL,"A"
"6908","148","858","VIDEO - How long does a proceeding before the SAT last?",,"2021-07-24 04:48:17",NULL,"A"
"6909","148","858","VIDEO - How can you get empanelled with SEBI / Stock Exchanges to represent them before SAT?",,"2021-07-24 04:48:23",NULL,"A"
"6910","148","858","VIDEO - What skills do you need to develop to have a successful SAT litigation practice?",,"2021-07-24 04:48:33",NULL,"A"
"6911","148","858","How to draft a memorandum of appeal","<p>Components of a memorandum of appeal<br />
Where to file an appeal<br />
How to draft the grounds<br />
How to draft the prayer<br />
Applications for condonation of delay<br />
Application for stay of order<br />
Common mistakes in drafting and filing a memorandum of appeal<br />
Checklist of items to be included in a memorandum of appeal<br />
Sample format of a memorandum of appeal<br />
Time limit for filing an appeal<br />
How to draft a rejoinder?<br />
Necessity of filing a rejoinder<br />
Time limit for filing the rejoinder<br />
Applications for condonation of delay<br />
Common mistakes in drafting and filing a rejoinder</p>","2021-07-24 04:49:00",NULL,"A"
"6912","148","858","What should you take care of while representing your client / employer before the Securities Appellate Tribunal?","<p>List of major hearings in a SAT proceeding<br />
Appearance of parties<br />
Ex-parte orders and how to avoid them<br />
How to authorize your representative<br />
Admission and denial of documents<br />
Discovery and production of documents<br />
Requisitioning of reports</p>","2021-07-24 04:49:17",NULL,"A"
"6913","148","858","Sample documents","<p>Sample Memorandum of Appeal - PFUTP matter<br />
Sample Memorandum of Appeal - Insider dealing matter<br />
Memorandum of Appearance / Vakalatnama<br />
Sample format of Affidavit in reply<br />
Sample format of rejoinder\</p>","2021-07-24 04:49:44",NULL,"A"
"6914","148","859","VIDEO - Where can a SAT order be contested?",,"2021-07-24 04:50:03",NULL,"A"
"6915","148","859","How and when to file an SLP with the Supreme Court against the orders of SAT",,"2021-07-24 04:50:18",NULL,"A"
"6916","148","859","How and when to file a writ petition with the High Court under Article 226 of the Constitution of India against circulars issued by SEBI","<p>Only &lsquo;orders&rsquo; of SEBI can be contested before SAT;<br />
What are the prerequisites for writ jurisdiction to be invoked against a SEBI circular.</p>","2021-07-24 04:50:33",NULL,"A"
"6917","149","860","Introduction to Law Firm Practice","<p>Different practice areas in a law firm<br />
Law firm etiquette&nbsp;<br />
Identifying the different practice areas in major law firms and the work profile of lawyers.<br />
Get perspective visioning worksheet</p>","2021-07-24 05:20:23",NULL,"A"
"6918","149","860","Introduction to business communication","<p>Do&rsquo;s and don&#39;ts<br />
Internal communication<br />
External communication<br />
Prep work<br />
Meetings<br />
Personal SWOT analysis exercise</p>","2021-07-24 05:20:41",NULL,"A"
"6919","149","860","Introduction to Contract Drafting  and Structure of a Commercial Agreement","<p>Elements of a contract.<br />
Skeleton of a commercial agreement - nomenclature, basics, specifics and boilerplates.<br />
Learning to draft and review commercial agreements</p>","2021-07-24 05:20:57",NULL,"A"
"6920","149","860","Introduction to Corporate Law Practice & key concept of Corporate Law","<p>Overview of corporate practice areas in law firms.<br />
Types of work - transactions and advisory.<br />
Legalities and practicalities of different matters.<br />
Learning how corporate transactions work.</p>","2021-07-24 05:21:25",NULL,"A"
"6921","149","860","Introduction to Dispute Resolution","<p>Overview of dispute resolution practice areas in a law firm.<br />
Branches of dispute resolution - litigation, ADR.<br />
Legalities and practicalities of different matters.<br />
Learning how dispute resolution matters work.</p>","2021-07-24 05:21:40",NULL,"A"
"6922","149","861","General Corporate","<p>Key concepts<br />
Typical corporate matters in law firms<br />
Strategic advantages&nbsp; and disadvantages of a company for business owners in comparison with other business structures<br />
Must-know items under Companies Act: AOA, Board, Directors, Meetings<br />
Related party transactions under Companies Act 2013<br />
IPOs and regulation of listed companies<br />
All about shell companies<br />
FDI and ODI</p>","2021-07-24 05:22:09",NULL,"A"
"6923","149","861","Investment","<p>Introduction to Raising Investments<br />
Strategic investments and joint ventures<br />
Securities law concepts in investment transactions<br />
Essential documents: NDA, Term Sheet, SSA, SPA<br />
Private Placement of Shares<br />
Transfer of Shares<br />
Exit Mechanisms<br />
Regulation of angel investors and angel funds<br />
Learning to draft joint venture agreements</p>","2021-07-24 05:22:30",NULL,"A"
"6924","149","861","Mergers and Acquisitions","<p>Key concepts<br />
Different M&amp;A structures and how to choose the most suitable one<br />
Roadmap of an M&amp;A deal and how it works<br />
Procedural requirements<br />
Essential documents: APA, BTA, SHA<br />
How to review documents and red flag issues<br />
Concept of &lsquo;closing&rsquo;<br />
Learning to advise on structuring M&amp;A transactions</p>","2021-07-24 05:22:47",NULL,"A"
"6925","149","861","Financing transactions","<p>Types of credit facilities<br />
Essential issues in any loan agreement<br />
Introduction to Syndicated loans<br />
10 unique clauses in syndicate finance agreements<br />
External Commercial Borrowings<br />
APLMA - ECB Precedent<br />
Inter-corporate loans</p>","2021-07-24 05:23:03",NULL,"A"
"6926","149","861","Due Diligence in corporate transactions","<p>What kind of transactions is due diligence undertaken for?<br />
Stages in Due-Diligence<br />
Preparation of Requisition List<br />
Document review for Due-Diligence<br />
Red Flags and Risk Matrix</p>","2021-07-24 05:23:14",NULL,"A"
"6927","149","862","Introduction to different types of civil and commercial suits and how to establish jurisdiction and approach the right forum","<p>Different stages of civil suit.<br />
Basics of pleading and conveyancing.<br />
How to navigate websites of different courts and read the cause list.<br />
Exposure to strategic and drafting work in connection with civil cases.</p>","2021-07-24 05:23:57",NULL,"A"
"6928","149","862","Introduction to Commercial Courts Act, 2015 and basics of court procedure.","<p>Introduction to different kinds of litigation practices.<br />
Introduction to Commercial Courts.<br />
Introduction to practical aspects and pleading - mentioning, final arguments, designations, defects, etc.</p>","2021-07-24 05:24:15",NULL,"A"
